cle	doc_id	Cl initiale	Cl finale	label classe finale	Cl regroupée	Verbatim	liste_index_lir	classe_lir	liste_discriminant_lir
3272	1299	2	2	facture	facture	pour la facture on cherche toujours la date de paiement je viens de recevoir une mise en demeure d'une facture qui ne me concerne pas. elle concerne mon predecesseur.le retard est d'une semaine et donc cela me parait excessif. commercialement c'est zero pointé aucune transparence pour le changement de fournisseur d'electricite ma demarche était de rester chez edf avec les mêmes tarifs que directe energie mais il n'y a pas de negociation possible.	avoir(1),changement(1),chercher(1),commercialement(1),concerner(2),date(1),demarche(1),demeure(1),direct(1),donc(1),edf(1),electricite(1),energie(1),excessif(1),facture(2),fournisseur(1),mise(1),même(1),ne(2),negociation(1),paiement(1),paraître(1),pas(2),pointer(1),possible(1),predecesseur.le(1),recevoir(1),rester(1),retard(1),semaine(1),tarif(1),toujours(1),transparence(1),venir(1),zero(1),être(3)	4	avoir(1),concerner(2),edf(1),electricite(1),facture(2),ne(2),pas(2),recevoir(1),toujours(1),venir(1),être(3),
2258	930	2	2	facture	facture	le délai d'attente au téléphone pour une réclamation. je recevais des factures où je n'avais rien à payer car je ne consommais pas assez. cela se remettait sur les prochaines factures, or j'ai reçu une facture très importante avec pénalité de retard pour les anciennes.	ancien(1),assez(1),attente(1),avoir(2),consommer(1),délai(1),facture(3),important(1),ne(2),pas(1),payer|payer(1),prochain(1),pénalité(1),recevoir(2),remettre(1),retard(1),rien(1),réclamation(1),très(1),téléphone(1)	1	attente(1),avoir(2),délai(1),facture(3),ne(2),pas(1),payer|payer(1),recevoir(2),rien(1),
385	166	2	2	facture	facture	edf ne m'a toujours pas rembourse mon avoir et en plus ils me demandent de payer une autre facture en menacant de couper le courant.	autre(1),avoir(2),couper(1),courant(1),demander(1),edf(1),facture(1),menacant(1),ne(1),pas(1),payer|payer(1),plus(1),rembourser(1),toujours(1)	1	avoir(2),edf(1),facture(1),ne(1),pas(1),payer|payer(1),plus(1),toujours(1),
2100	856	2	2	facture	facture	je veux qu'edf m'envoie une facture detaillee retracant ma consommation mais plus de simples estimations.	consommation(1),detaillee(1),edf(1),envoyer(1),estimation(1),facture(1),plus(1),retracant(1),simple(1),vouloir(1)	1	consommation(1),edf(1),envoyer(1),facture(1),plus(1),
339	151	2	2	facture	facture	cela fait 6 mois que je n'ai pas recu une facture edf edf m'a propose un echeancier sans que je demande quoi que ce soit a ce jour aucun prelevement n'a ete effectue et aucune facture recue.	avoir(4),demander(1),echeancier(1),edf(2),effectuer(1),ete(1),facture(2),faire(1),jour(1),moi|mois(1),ne(2),pas(1),prelevement(1),proposer(1),recu(1),recue(1),être(1)	1	avoir(4),edf(2),facture(2),faire(1),jour(1),moi|mois(1),ne(2),pas(1),être(1),
2147	875	2	2	facture	facture	l'adresse du destinataire est la même que celui du client sur la facture, alors que c'est faux.	adresse(1),alors(1),client(1),destinataire(1),facture(1),faux(1),même(1),être(2)	1	alors(1),client(1),facture(1),être(2),
1438	584	2	2	facture	facture	edf me reclame la somme de 730 euros alors que depuis pres d'un an bientot (juillet 2004)mon entreprise est fermee et je n'ai meme pas acces au local. malgre mes explications, edf continue de m'envoyer des lettres de menaces, de mise en demeure j'aimerais que edf intervienne pour s'arranger avec la regie et pour avoir acces au local.	2004)mon(1),acces(2),aimer(1),alors(1),an(1),arranger(1),avoir(2),bientot(1),continuer(1),demeure(1),edf(3),entreprendre(1),envoyer(1),euro(1),explication(1),fermee(1),intervenir(1),juillet(1),lettre(1),local(2),malgre(1),meme(1),menace(1),mise(1),ne(1),pas(1),pres(1),reclame(1),regie(1),somme(1),être(1)	1	alors(1),avoir(2),edf(3),envoyer(1),euro(1),meme(1),ne(1),pas(1),être(1),
389	170	2	2	facture	facture	concernant les estimations de consommation électrique en bâtiment agricole j'aimerais pouvoir payer en bi-mensualite et ne plus avoir 2 grosses factures dans l'année et puis plus rien à payer ensuite il faudrait changer l'adresse de facturation car elle est a mon ancien domicile.	adresse(1),agricole(1),aimer(1),ancien(1),année(1),avoir(2),bi-mensualite(1),bâtiment(1),changer(1),concerner(1),consommation(1),domicile(1),ensuite(1),estimation(1),facturation(1),facture(1),falloir(1),gros(1),ne(1),payer|payer(2),plus(2),pouvoir(1),puis(1),rien(1),électrique(1),être(1)	1	avoir(2),concerner(1),consommation(1),facture(1),ne(1),payer|payer(2),plus(2),pouvoir(1),rien(1),être(1),
165	71	2	2	facture	facture	ils se sont trompes, ils prelevent 1085 euros pendant 10 mois.	euro(1),moi|mois(1),prelevent(1),trompe(1),être(1)	1	euro(1),moi|mois(1),être(1),
1154	477	2	2	facture	facture	toujours en attente du virement de 1700 euros.	attente(1),euro(1),toujours(1),virement(1)	1	attente(1),euro(1),toujours(1),
3812	1453	2	2	facture	facture	l'estimation du montant de la facture : sur 1 mois je n'ai pas utilise d'electricite dans mon local et j'estime ne pas avoir a payer l'electricite que je n'ai pas consommee, j'ai recu peut etre 1 facture du debit du mois precedent mais je n'aurais pas du recevoir de facture pour le temps ou je n'ai pas consomme d'electricite dans mon local.	avoir(7),consommee(1),consommer(1),debit(1),electricite(3),estimation(1),estimer(1),etre(1),facture(3),local(2),moi|mois(2),montant(1),ne(5),pas(5),payer|payer(1),pouvoir(1),precedent(1),recevoir(1),recu(1),temps(1),utiliser(1)	1	avoir(7),electricite(3),facture(3),moi|mois(2),ne(5),pas(5),payer|payer(1),pouvoir(1),recevoir(1),temps(1),
1845	764	2	2	facture	facture	j'ai eu affaire à une personne sympathique le jeudi il y a 15 jours concernant le reglement de ma facture que je n'ai pas pu honore parce que je n'ai pas pu payer par carte bleu j'ai eu une personne qui a reporté ma facture d'un mois pour moi le probleme etait resolu le samedi matin il y a eu une personne d'edf pro, monsieur babou, ce monsieur etait tres froid, tres incorrecte, il m'a dit que le mardi on allait nous couper le courant.	affaire(1),aller(1),avoir(11),babou(1),bleu(1),carte(1),concerner(1),couper(1),courant(1),dire(1),edf(1),etait(2),facture(2),froid(1),honorer(1),incorrect(1),jeudi(1),jour(1),mardi(1),matin(1),moi|mois(1),monsieur(2),ne(2),pas(2),payer|payer(1),personne(3),pouvoir(2),pro(1),probleme(1),reglement(1),reporter(1),resolu(1),samedi(1),sympathique(1),tres(2)	1	avoir(11),concerner(1),edf(1),facture(2),jour(1),moi|mois(1),ne(2),pas(2),payer|payer(1),personne(3),pouvoir(2),
3381	1321	2	2	facture	facture	j'ai eu un souci avec ma banque alors j'en ai changé j'ai envoyé un rib qu'ils n'ont pas pris en compte et edf envoyait des factures dans l'ancienne banque ça a duré trois mois.	alors(1),ancien(1),avoir(6),banque(2),changer(1),compte(1),durer(1),edf(1),envoyer(2),facture(1),moi|mois(1),ne(1),pas(1),prendre(1),rib(1),souci(1)	1	alors(1),avoir(6),compte(1),edf(1),envoyer(2),facture(1),moi|mois(1),ne(1),pas(1),prendre(1),
1061	444	2	2	facture	facture	trop d'interlocuteurs, sous traitants : comme pour le paiement des factures, edf passe par des sous traitants edf m'a fait payer une facture 2 fois c'est pour cela que je ne suis pas content.	avoir(1),comme(1),content(1),edf(2),facture(2),faire(1),foi|fois(1),interlocuteur(1),ne(1),paiement(1),pas(1),passer(1),payer|payer(1),suivre|être(1),traitant(2),trop(1),être(1)	3	avoir(1),edf(2),facture(2),faire(1),foi|fois(1),interlocuteur(1),ne(1),pas(1),passer(1),payer|payer(1),suivre|être(1),trop(1),être(1),
1460	593	2	2	facture	facture	edf est venu me mettre un nouveau compteur et sur ce compteur on ne pouvait pas lire la consommation on m'a fixé une estimation qui n'etait pas bonne et qui etait plus du double par rapport a aout 2004 et fevrier 2005 je n'ai toujours pas eu de nouvelle de la part d'edf concernant cette consomation sur la lettre que j'ai reçu ils m'ont indique un numero payant pour joindre un commercial alors que ce numero devrait etre gratuit j'en ai assez qu'edf se vante d' être performant.	alors(1),aout(1),assez(1),avoir(7),bon(1),commercial(1),compteur(2),concerner(1),consomation(1),consommation(1),d(1),devoir(1),double(1),edf(3),estimation(1),etait(2),etre(1),fevrier(1),fixer(1),gratuit(1),indiquer(1),joindre(1),lettre(1),lire(1),mettre(1),ne(3),nouveau(2),numero(2),part(1),pas(3),payant(1),performant(1),plus(1),pouvoir(1),rapport(1),recevoir(1),toujours(1),vanter(1),venir(1),être(2)	1	alors(1),avoir(7),bon(1),concerner(1),consommation(1),devoir(1),edf(3),joindre(1),ne(3),nouveau(2),pas(3),plus(1),pouvoir(1),recevoir(1),toujours(1),venir(1),être(2),
2239	920	2	2	facture	facture	j'aimerais qu'on me fasse mes relèves de consommation bimensuels actuellement c'est une consommation approximative et je ne veux pas me retrouver avec des surprises lors de la réception de la facture ou me donne la consommation exacte je souhaiterais qu'edf rectifie l'identité a laquelle ils facturent.	actuellement(1),aimer(1),approximatif(1),avoir(1),bimensuel(1),consommation(3),donner(1),edf(1),exact(1),facture(1),facturer(1),faire(1),identité(1),lors(1),ne(1),pas(1),rectifier(1),relève(1),retrouver(1),réception(1),souhaiter(1),surprise(1),vouloir(1),être(1)	1	avoir(1),consommation(3),edf(1),facture(1),facturer(1),faire(1),ne(1),pas(1),être(1),
1664	677	2	2	facture	facture	vivement la privatisation, la concurrence je pense changer de fournisseur suite a mon probleme ceci depuis 6 mois, j'ai recu une facture de 8000 euros suite a un probleme venant de la part d'edf.	avoir(3),changer(1),concurrence(1),edf(1),euro(1),facture(1),fournisseur(1),moi|mois(1),part(1),penser(1),privatisation(1),probleme(2),recu(1),suite(2),venant(1),vivement(1)	1	avoir(3),edf(1),euro(1),facture(1),moi|mois(1),
3137	1254	2	2	facture	facture	il n'est pas du tout normal que edf soit à ce point defaillant au niveau de l'accueil telephonique (beaucoup de perte de temps)et de la qualite du service pour les emissions des factures nous avons recu notre 1ere facture avec mon nom completement ecorche et la rectification a pris enormement de temps edf donne l'impression d'etre là juste pour prendre de l'argent à sa clientele.	1ere(1),accueil(1),argent(1),avoir(2),beaucoup(1),clientele(1),completement(1),defaillant(1),donner(1),ecorche(1),edf(2),emissions(1),enormement(1),etre(1),facture(1),facturer(1),impression(1),juste(1),là(1),ne(1),niveau(1),nom(1),normal(1),pas(1),perte(1),point(1),prendre(2),qualite(1),rectification(1),recu(1),service(1),telephonique(1),temps(1),temps)et(1),tout(1),être(1)	4	avoir(2),beaucoup(1),edf(2),facture(1),facturer(1),ne(1),niveau(1),pas(1),prendre(2),service(1),temps(1),tout(1),être(1),
616	264	2	2	facture	suivi	je trouve qu il n'y a pas de suivi en ce qui concerne le traitement des demandes je trouve que les montants des factures sont trop irreguliers.	avoir(1),concerner(1),demande(1),facture(1),irreguliers(1),montant(1),ne(1),pas(1),qu(1),suivi(1),traitement(1),trop(1),trouver(2),être(1)	4	avoir(1),concerner(1),demande(1),facture(1),ne(1),pas(1),trop(1),être(1),
641	277	2	2	facture	suivi	il n'y a pas de rigueur s'ensuit des litiges lorsqu'il y a un souci je ne paie pas.	avoir(2),ensuivre(1),litige(1),ne(2),pas(2),payer(1),rigueur(1),souci(1)	1	avoir(2),ne(2),pas(2),
3576	1382	3	2	facture	facture	tant une administration, les délais de paiements sont un peu courts.	administration(1),court(1),délai(1),paiement(1),peu(1),tant(1),être(1)	2	délai(1),être(1),
3408	1333	3	2	facture	facture	les délais de paiement sont trop rapides dans la mesure ou je passe par une centrale de paiement.	centrale(1),délai(1),mesure(1),paiement(2),passer(1),rapide(1),trop(1),être(1)	2	délai(1),passer(1),trop(1),être(1),
973	417	4	2	facture	facture	je souhaiterais que les memes mois soient mis en reference pour la facturation.	facturation(1),memes(1),mettre(1),moi|mois(1),reference(1),souhaiter(1),être(1)	1	moi|mois(1),être(1),
2702	1119	4	2	facture	facture	le systeme de facturation ne correspond pas à la facturation.	correspondre(1),facturation(2),ne(1),pas(1),systeme(1)	1	ne(1),pas(1),
1659	674	4	2	facture	facture	insatisfait de la reponse apportée au sujet de la panne, edf a fait facturer alors qu'edf etait responsable de cette panne.	alors(1),apporter(1),avoir(1),edf(2),etait(1),facturer(1),faire(1),insatisfait(1),panne(2),reponse(1),responsable(1),sujet(1)	1	alors(1),avoir(1),edf(2),facturer(1),faire(1),
1702	699	5	2	facture	facture	la facture de mon site est trop elevee atm service au 4 rue docteur roux.	atm(1),docteur(1),elevee(1),facture(1),roux(1),rue(1),service(1),site(1),trop(1),être(1)	2	facture(1),service(1),trop(1),être(1),
3577	1383	8	2	facture	facture	tout est flou sur la facture suite au passage du technicien du vol en cours de dépot de plainte.	cour|cours(1),dépot(1),facture(1),flou(1),passage(1),plainte(1),suite(1),technicien(1),vol(1),être(1)	1	facture(1),technicien(1),être(1),
3997	1509	10	2	facture	facture	si le probleme de la facture n'est pas reglé, je vais annuler mon contrat et devenir client chez une poweo.	aller(1),annuler(1),client(1),contrat(1),devenir(1),facture(1),ne(1),pas(1),poweo(1),probleme(1),reglé(1),être(1)	1	client(1),facture(1),ne(1),pas(1),être(1),
289	132	10	2	facture	facture	edf ne prend pas en compte vos attentes concernant la tresorerie, que edf effectue une facturation annualise les tarifs pratiques ne sont toujours pas communiques.	annualise(1),attente(1),communiquer(1),compter(1),concerner(1),edf(2),effectuer(1),facturation(1),ne(2),pas(2),pratique(1),prendre(1),tarif(1),toujours(1),tresorerie(1),être(1)	4	attente(1),concerner(1),edf(2),ne(2),pas(2),prendre(1),toujours(1),être(1),
997	421	10	2	facture	facture	la facture, qu'elle soit un peu plus claire.	clair(1),facture(1),peu(1),plus(1),être(1)	2	facture(1),plus(1),être(1),
3333	1310	1	3	délais trop longs (ERD)	ERD	il faudrait raccourcir le temps d'installation de l'electricite pour les entreprises, 15 jours d'attente c'est long et cela cree une perte financiere enorme à l'entreprise.	attente(1),cree(1),electricite(1),enorme(1),entreprise(2),falloir(1),financiere(1),installation(1),jour(1),long(1),perte(1),raccourcir(1),temps(1),être(1)	4	attente(1),electricite(1),jour(1),long(1),temps(1),être(1),
3453	1350	1	3	délais trop longs (ERD)	ERD	au niveau des depannages, edf sont tres longs a venir parce que nous on est sur enghein puis sur les 3 localisations c'est tres difficile de joindre edf.	avoir(1),depannages(1),difficile(1),edf(2),enghein(1),joindre(1),localisation(1),long(1),niveau(1),puis(1),tres(2),venir(1),être(3)	2	avoir(1),edf(2),joindre(1),long(1),niveau(1),venir(1),être(3),
1538	625	3	3	délais trop longs (ERD)	attente	manque de reactivite de la part d'edf pour retablir les choses en cas d'erreur de leur part sur la tarification longs delais pour se faire rembourser, le probleme se trouve au niveau de la lourdeur de la bureaucratie parce que les techniciens sont excellents et font normalement leur travail.	bureaucratie(1),cas(1),chose(1),delais(1),edf(1),erreur(1),excellent(1),faire(2),long(1),lourdeur(1),manque(1),niveau(1),normalement(1),part(2),probleme(1),reactivite(1),rembourser(1),retablir(1),tarification(1),technicien(1),travail(1),trouver(1),être(1)	4	chose(1),delais(1),edf(1),faire(2),long(1),niveau(1),technicien(1),travail(1),être(1),
2112	862	3	3	délais trop longs (ERD)	attente	que edf apporte une solution dans de brefs delais à notre reclamation.	apporter(1),bref(1),delais(1),edf(1),reclamation(1),solution(1)	1	delais(1),edf(1),
3926	1485	3	3	délais trop longs (ERD)	attente	une personne d'edf m'a appele pour s'excuser face a mon enervement attente trop longue mauvaise orientation et on ne me rappelle pas nous construisons 1000 maisons et 75 a 76 pour cent sont equipees de chauffages electriques , mon entreprise est donc plus que partenaire avec edf et je suis un peu decu.	appele(1),attenter(1),avoir(3),chauffage(1),construire(1),decu(1),donc(1),edf(2),electriques(1),enervement(1),entreprise(1),equipees(1),excuser(1),face(1),longue(1),maison(1),mauvais(1),ne(1),orientation(1),partenaire(1),pas(1),personne(1),peu(1),plus(1),rappeler(1),suivre|être(1),trop(1),être(2)	3	avoir(3),edf(2),ne(1),pas(1),personne(1),plus(1),suivre|être(1),trop(1),être(2),
2677	1108	3	3	délais trop longs (ERD)	attente	les delais d'intervention chez edf sont tres longs,pour une demande de modification urgente (augmentation de la puissance du compteur)il faut attendre 15 a 20 jours les techniciens sont irreprochables mais c'est toute la bureaucratie qui est defaillante,de plus on est tres souvent obligé de raconter toute notre vie au telephone à un interlocuteur qui ne note rien et pour le suivi du dossier on repete tres souvent le meme objet de l'appel longue attente au niveau de l'accueil.	accueil(1),appel(1),attendre(1),attente(1),augmentation(1),avoir(1),bureaucratie(1),compteur)il(1),defaillante,de(1),delais(1),demande(1),dossier(1),edf(1),falloir(1),interlocuteur(1),intervention(1),irreprochables(1),jour(1),longs,pour(1),longue(1),meme(1),modification(1),ne(1),niveau(1),noter(1),objet(1),obligé(1),plus(1),puissance(1),raconter(1),repete(1),rien(1),souvent(2),suivi(1),technicien(1),telephone(1),tres(3),urgent(1),vie(1),être(5)	4	attente(1),avoir(1),delais(1),demande(1),edf(1),interlocuteur(1),intervention(1),jour(1),meme(1),ne(1),niveau(1),plus(1),rien(1),technicien(1),telephone(1),être(5),
2405	1005	3	3	délais trop longs (ERD)	ERD	edf manque totalement de reactivite et il faut attendre pendant de longs delais pour une simple demande d'augmentation de puissance attente tres longue au telephone et avec le numero vert on depense des sommes assez importantes au telephone.	assez(1),attendre(1),attente(1),augmentation(1),delais(1),demande(1),depense(1),edf(1),falloir(1),important(1),long(1),longue(1),manquer(1),numero(1),puissance(1),reactivite(1),simple(1),somme(1),telephone(2),totalement(1),tres(1),vert(1)	2	attente(1),delais(1),demande(1),edf(1),long(1),telephone(2),
1715	707	3	3	délais trop longs (ERD)	ERD	quand j'appelle les services professionnels edf le delai d'attente pour obtenir un rendez-vous avec un technicien est trop long.	appeler(1),attente(1),delai(1),edf(1),long(1),obtenir(1),professionnel(1),rendez-vous(1),service(1),technicien(1),trop(1),être(1)	2	appeler(1),attente(1),edf(1),long(1),obtenir(1),rendez-vous(1),service(1),technicien(1),trop(1),être(1),
2379	994	3	3	délais trop longs (ERD)	ERD	pourvoir être plus disponible dans les rendez-vous au téléphone et qu'ensuite que des personnes puissent se déplacer.	disponible(1),déplacer(1),ensuite(1),personne(1),plus(1),pourvoir(1),pouvoir(1),rendez-vous(1),téléphone(1),être(1)	2	personne(1),plus(1),pouvoir(1),rendez-vous(1),être(1),
826	361	3	3	délais trop longs (ERD)	ERD	différents interlocuteurs j'ai pris contact avec EDF, je pensais que tout était ok N'ayant pas de nouvelle j'ai repris contact avec EDF et là j'ai appris qu'il y avait eu un rendez-vous de pris mais je n'étais pas au courant donc 15 jours de perdu.	apprendre(1),avoir(6),contact(2),courant(1),différent(1),donc(1),interlocuteur(1),jour(1),là(1),n'(1),ne(1),nouveau(1),ok(1),pas(2),penser(1),perdu(1),prendre(2),rendez-vous(1),reprendre(1),être(2)	3	avoir(6),contact(2),interlocuteur(1),jour(1),ne(1),nouveau(1),pas(2),prendre(2),rendez-vous(1),être(2),
2881	1174	3	3	délais trop longs (ERD)	ERD	je pense que edf n'est pas assez rapide au niveau des interventions pour les profressionnels.	assez(1),edf(1),intervention(1),ne(1),niveau(1),pas(1),penser(1),profressionnels(1),rapide(1),être(1)	2	edf(1),intervention(1),ne(1),niveau(1),pas(1),être(1),
1496	613	3	3	délais trop longs (ERD)	ERD	au niveau de la prise de rendez-vous, c'est trop long et trop complique.	compliquer(1),long(1),niveau(1),prise(1),rendez-vous(1),trop(2),être(1)	2	long(1),niveau(1),rendez-vous(1),trop(2),être(1),
328	147	3	3	délais trop longs (ERD)	ERD	pour un changement de compteur et de disjoncteur j'ai une première intervention, ou le préposé est venu les mains vides sans faire d'intervention. on m'a donné un autre rendez-vous ou là ça s'est bien passé, ou je ne suis pas d'accord, c'est qu'on me fait payer deux interventions, courrier envoyé à edf pro.	autre(1),avoir(2),bien(1),changement(1),compteur(1),courrier(1),d'accord(1),disjoncteur(1),donner(1),edf(1),envoyer(1),faire(2),intervention(3),là(1),main(1),ne(1),pas(1),passer(1),payer|payer(1),pro(1),préposé(1),rendez-vous(1),suivre|être(1),venir(1),vide(1),être(3)	4	avoir(2),bien(1),edf(1),envoyer(1),faire(2),intervention(3),ne(1),pas(1),passer(1),payer|payer(1),rendez-vous(1),suivre|être(1),venir(1),être(3),
804	353	3	3	délais trop longs (ERD)	ERD	améliorer les relations clients dès que c'est litigieux tout le monde monte sur ses grands chevaux et les plages horaires de rendez-vous sont trop longues.	améliorer(1),cheval(1),client(1),grand(1),horaire(1),litigieux(1),longue(1),monde(1),monter(1),plage(1),relation(1),rendez-vous(1),trop(1),être(2)	2	client(1),rendez-vous(1),trop(1),être(2),
2874	1171	3	3	délais trop longs (ERD)	ERD	les fourchettes de temps d'attente pour une intervention technique sont trop larges on m'a en plus facture le deplacement de l'agent edf, je trouve cela scandaleux.	agent(1),attente(1),avoir(1),deplacement(1),edf(1),facturer(1),fourchette(1),intervention(1),large(1),plus(1),scandaleux(1),technique(1),temps(1),trop(1),trouver(1),être(1)	2	attente(1),avoir(1),edf(1),facturer(1),intervention(1),plus(1),temps(1),trop(1),être(1),
3592	1388	3	3	délais trop longs (ERD)	ERD	le délai entre l'appel et le rendez-vous est trop long.	appel(1),délai(1),long(1),rendez-vous(1),trop(1),être(1)	2	délai(1),long(1),rendez-vous(1),trop(1),être(1),
3240	1291	3	3	délais trop longs (ERD)	ERD	le delai d'intervention est trop long.	delai(1),intervention(1),long(1),trop(1),être(1)	2	intervention(1),long(1),trop(1),être(1),
1473	600	3	3	délais trop longs (ERD)	ERD	quand je me rends pour un devis de raccordement chez edf, edf donne des plages horaires de rendez-vous de 14h à 16h.,je dois rester sur place debout tout ce temps. edf est incapable de donner un rendez-vous fixe.	14h(1),16h.,je(1),debout(1),devis(1),devoir(1),donner(2),edf(3),fixe(1),horaire(1),incapable(1),place(1),plage(1),raccordement(1),rendez-vous(2),rendre(1),rester(1),temps(1),être(1)	2	devoir(1),edf(3),rendez-vous(2),temps(1),être(1),
2255	927	3	3	délais trop longs (ERD)	ERD	lors d'une demande de rendez-vous il y a des refus à cannes alors qu'à paris il y a des interlocuteurs en permanence.	alors(1),avoir(2),canne(1),demande(1),interlocuteur(1),lors(1),pari(1),permanence(1),refus(1),rendez-vous(1)	3	alors(1),avoir(2),demande(1),interlocuteur(1),rendez-vous(1),
2944	1199	3	3	délais trop longs (ERD)	ERD	delais trop longs (15 jours)pour obtenir une visite technique afin d'avoir un devis manque de sensibilite commerciale de la part des techniciens qui passent sur le terrain.	avoir(1),commercial(1),delais(1),devis(1),jours)pour(1),long(1),manquer(1),obtenir(1),part(1),passer(1),sensibilite(1),technicien(1),technique(1),terrain(1),trop(1),visite(1)	2	avoir(1),delais(1),long(1),obtenir(1),passer(1),technicien(1),trop(1),
274	126	3	3	délais trop longs (ERD)	ERD	j'aimerai bien un suivi avec edf une prise de rendez-vous des k'on est nouveau client.	aimer(1),bien(1),client(1),edf(1),k'on(1),nouveau(1),prise(1),rendez-vous(1),suivi(1),être(1)	3	bien(1),client(1),edf(1),nouveau(1),rendez-vous(1),être(1),
3483	1359	3	3	délais trop longs (ERD)	ERD	quand il prevoit un rendez-vous qu'il s'y tiennent surtout quand ils confirment ce rendez-vous pour les pro qu'il fixe une heure de rendez-vous et pas une plage horaire.	confirmer(1),fixer(1),heure(1),horaire(1),pas(1),plage(1),prevoit(1),pro(1),rendez-vous(3),surtout(1),tenir(1)	2	pas(1),rendez-vous(3),
981	419	3	3	délais trop longs (ERD)	ERD	les delais d'intervention sont trop longs il faudrait des interlocuteurs adaptes a nos besoins et plus de suivi de dossiers.	adapter(1),avoir(1),besoin(1),delais(1),dossier(1),falloir(1),interlocuteur(1),intervention(1),long(1),plus(1),suivi(1),trop(1),être(1)	2	avoir(1),delais(1),interlocuteur(1),intervention(1),long(1),plus(1),trop(1),être(1),
1706	702	3	3	délais trop longs (ERD)	ERD	un peu plus de responsabilisation au niveau des interlocuteurs et au niveau des delais d'intervention.	delais(1),interlocuteur(1),intervention(1),niveau(2),peu(1),plus(1),responsabilisation(1)	2	delais(1),interlocuteur(1),intervention(1),niveau(2),plus(1),
3609	1394	3	3	délais trop longs (ERD)	ERD	les delais d'intervention sont tres longs le manque de communication entre nous et les personnes qui sont sur le terrain.	communication(1),delais(1),intervention(1),long(1),manque(1),personne(1),terrain(1),tres(1),être(2)	2	delais(1),intervention(1),long(1),personne(1),être(2),
3785	1441	3	3	délais trop longs (ERD)	ERD	l'accueil au standar est tres mauvais et ça nuie à l'image de l'entreprise et j'aimerais que les rendez-vous avec les techniciens soient plus precis.	accueil(1),aimer(1),entreprise(1),image(1),mauvais(1),nuie(1),plus(1),precis(1),rendez-vous(1),standar(1),technicien(1),tres(1),être(2)	2	plus(1),rendez-vous(1),technicien(1),être(2),
86	35	3	3	délais trop longs (ERD)	ERD	j'aimerai pour la relève de compteur qu'ils prennent rendez-vous.	aimer(1),compteur(1),prendre(1),relève(1),rendez-vous(1)	2	prendre(1),rendez-vous(1),
3758	1432	3	3	délais trop longs (ERD)	ERD	d'avoir des délais plus courts lorsqu'on fait une demande.	avoir(1),court(1),demande(1),délai(1),faire(1),plus(1)	2	avoir(1),demande(1),délai(1),faire(1),plus(1),
3601	1391	3	3	délais trop longs (ERD)	ERD	les delais d'intervention sont longs.	delais(1),intervention(1),long(1),être(1)	2	delais(1),intervention(1),long(1),être(1),
1794	743	3	3	délais trop longs (ERD)	ERD	c est très complique d'avoir EDF pro ils devraient changer de nom, car amalgame avec EDF particulier des délais trop longs, avoir directement le technicien au téléphone.	amalgame(1),avoir(2),c(1),changer(1),compliquer(1),devoir(1),directement(1),délai(1),long(1),nom(1),particulier(1),pro(1),technicien(1),trop(1),très(1),téléphone(1),être(1)	2	avoir(2),devoir(1),délai(1),long(1),technicien(1),trop(1),être(1),
3624	1398	3	3	délais trop longs (ERD)	ERD	que EDF soit plus réactive dans les demandes d'interventions techniques depuis la réclamation EDF n'a pas bouger le petit doigt, aucune intervention aucune suite et pas de communication.	avoir(1),bouger(1),communication(1),demande(1),doigt(1),intervention(2),ne(1),pas(2),petit(1),plus(1),réactif(1),réclamation(1),suite(1),technique(1),être(1)	4	avoir(1),demande(1),intervention(2),ne(1),pas(2),plus(1),être(1),
2968	1205	3	3	délais trop longs (ERD)	ERD	les delais d'ouverture de ligne sont assez longs a mon sens car ce n'est pas pratique (j'ai attendu une semaine).	assez(1),attendre(1),avoir(2),delais(1),ligne(1),long(1),ne(1),ouverture(1),pas(1),pratique(1),semaine(1),sen|sens(1),être(2)	4	avoir(2),delais(1),long(1),ne(1),pas(1),être(2),
1040	435	3	3	délais trop longs (ERD)	ERD	un centre d'appel m'a donné un rendez vous edf m'a dit par la suite que le rendez-vous n'était pas bon car le centre d'appel n'avait pas à en donner donc edf m'a redonné un autre rdv, et il n'a pu être honoré car j'ai loupe de 5 mn au bout de plusieurs coups de fils j'ai quand même eu un rdv problème de souplesse dans le système.	appel(2),autre(1),avoir(8),bon(1),bout(1),centre(2),coup(1),dire(1),donc(1),donner(2),edf(2),fil|fils(1),honorer(1),louper(1),mn(1),même(1),ne(3),pas(2),pouvoir(1),problème(1),quand(1),rdv(2),redonner(1),rendez-vous(1),rendre(1),souplesse(1),suite(1),système(1),être(2)	2	avoir(8),bon(1),edf(2),ne(3),pas(2),pouvoir(1),rendez-vous(1),être(2),
